Original_Index,SA2,Price,Z-Score,SA2_Mean,SA2_Std,Deviation_From_Mean,Address,Suburb,Bedrooms,Bathrooms,Floor_Area,Land_Area
28765,Booragoon,2250000,2.7044483200150258,1058596.3783783785,440534.80808056344,1191403.6216216215,7 Bateman Road,Mount Pleasant,5,3,328,477
18823,South Perth - Kensington,1950000,2.703864611327408,997348.3917525773,352329.6263638502,952651.6082474227,34 Darlot Crescent,South Perth,5,2,374,740
10693,South Perth - Kensington,1950000,2.703864611327408,997348.3917525773,352329.6263638502,952651.6082474227,2 Tate Street,South Perth,2,1,340,474
1504,South Perth - Kensington,1950000,2.703864611327408,997348.3917525773,352329.6263638502,952651.6082474227,10 Waverley Street,South Perth,4,2,272,412
20557,Lockridge - Kiara,63000,-2.702831511053054,448533.7236641221,142640.6796307898,-385533.7236641221,4 Bates Loop,Lockridge,3,1,111,280
18536,Trigg - North Beach - Watermans Bay,2100000,2.6976561161652226,1050076.9719887956,389198.24573626276,1049923.0280112044,33 Haysom Street,Trigg,4,2,352,728
27372,Trigg - North Beach - Watermans Bay,2100000,2.6976561161652226,1050076.9719887956,389198.24573626276,1049923.0280112044,6 Troy Avenue,Marmion,4,1,209,1314
14580,Singleton - Golden Bay - Secret Harbour,830000,2.693914336100188,461583.0091324201,136758.98521736744,368416.9908675799,26 Kewarra Bend,Secret Harbour,4,2,286,665
5466,Bentley - Wilson - St James,950000,2.6827066966632573,553619.3671641791,147753.9953692433,396380.6328358209,14 Langler Street,East Victoria Park,3,1,140,654
25709,Marangaroo,631000,2.6817935584024672,397856.5619834711,86935.63950366538,233143.4380165289,55 Capstone Way,Marangaroo,5,2,283,729
2343,Jandakot,1020000,2.681412997060333,564175.6062992126,169994.101692098,455824.39370078745,11 Glendale Crescent,Jandakot,5,2,205,15092
22329,Jandakot,1020000,2.681412997060333,564175.6062992126,169994.101692098,455824.39370078745,427 Beenyup Road,Banjup,4,2,262,2050
7903,Murdoch - Kardinya,1140000,2.6813535092927503,589506.6455399061,205304.28104770687,550493.3544600939,17 Breaksea Drive,North Coogee,4,2,333,423
23030,Wembley Downs - Churchlands - Woodlands,53000,-2.6792524789433547,966601.5,340991.1933198273,-913601.5,45A Langley Crescent,Innaloo,3,1,150,245
8054,Mindarie - Quinns Rocks - Jindalee,980000,2.6739334767137053,469936.92954363493,190753.83695903997,510063.07045636507,17 Glensanda Way,Mindarie,5,3,405,462
21696,Mindarie - Quinns Rocks - Jindalee,980000,2.6739334767137053,469936.92954363493,190753.83695903997,510063.07045636507,40 Kinsale Drive,Mindarie,5,2,283,1034
5877,Mindarie - Quinns Rocks - Jindalee,980000,2.6739334767137053,469936.92954363493,190753.83695903997,510063.07045636507,143 Anchorage Drive,Mindarie,4,2,333,446
17132,Wanneroo - Sinagra,191000,-2.6736798908488746,518958.41985723557,122661.81190191435,-327958.41985723557,3 Urquhart Way,Hocking,4,2,182,596
17220,Wembley Downs - Churchlands - Woodlands,55000,-2.6733872248277617,966601.5,340991.1933198273,-911601.5,3/135 Alice Street,Doubleview,3,2,102,217
29707,Maddington - Orange Grove - Martin,1075000,2.6723499406663604,462390.1898527005,229240.1159088255,612609.8101472994,70 Dale Place,Orange Grove,5,3,316,20181
15249,Mundaring,1130000,2.6701953042802584,564910.7292418772,211628.44150474624,565089.2707581228,270 Mildura Road,Mount Helena,6,3,249,20234
2576,Winthrop,1385000,2.669995419472158,803064.6754098361,217953.67900114562,581935.3245901639,11 Noalimba Crescent,Bateman,4,2,381,503
32776,Winthrop,1385000,2.669995419472158,803064.6754098361,217953.67900114562,581935.3245901639,9 Noalimba Crescent,Bateman,5,2,298,503
33200,Mundijong,1405000,2.6659300036372104,603505.5764023211,300643.46119522094,801494.4235976789,919 Hopkinson Road,Cardup,7,4,603,26448
20723,Manning - Waterford,1800000,2.66556474014426,919637.2554517133,330272.50521802803,880362.7445482867,4 Crossman Pass,Salter Point,4,3,326,541
11034,Wembley Downs - Churchlands - Woodlands,1875000,2.66399402036164,966601.5,340991.1933198273,908398.5,20 Clematis Road,Woodlands,6,3,504,735
7899,Melville,1450000,2.6621734303637474,806980.2200647249,241539.4025803254,643019.7799352751,17 Boston Way,Booragoon,4,2,308,729
16454,Yokine - Coolbinia - Menora,2125000,2.661947064988099,963742.2349823321,436243.74815389485,1161257.7650176678,3 Cranbrook Street,Coolbinia,2,4,445,817
3036,Kalamunda - Maida Vale - Gooseberry Hill,1030000,2.6605747748278428,479757.75092421443,206813.29999882824,550242.2490757855,113 William Street,Herne Hill,3,1,143,24460
25934,Wanneroo - Sinagra,845000,2.658052861663916,518958.41985723557,122661.81190191435,326041.58014276443,56 Oakdene Drive,Madeley,4,2,332,443
12863,Murdoch - Kardinya,1135000,2.6569994141200435,589506.6455399061,205304.28104770687,545493.3544600939,23 Breaksea Drive,North Coogee,4,2,312,427
26328,Lesmurdie - Bickley - Carmel,1370000,2.6565314871979884,561552.7089072544,304324.37747819285,808447.2910927456,59 John Farrant Drive,Gooseberry Hill,5,3,354,11201
33401,Hocking - Pearsall,1990000,2.650613223439534,764861.328125,462209.52232525824,1225138.671875,95 The Fairways,Gnangara,4,2,419,10073
21897,Yokine - Coolbinia - Menora,2120000,2.650485582683403,963742.2349823321,436243.74815389485,1156257.7650176678,41 Clotilde Street,Mount Lawley,6,3,248,1012
25668,Chidlow,995000,2.6499381051491957,435352.9411764706,211192.50209507078,559647.0588235294,540 Braidwood Drive,Wooroloo,5,4,347,355318
26386,Mundijong,1400000,2.6492990083043257,603505.5764023211,300643.46119522094,796494.4235976789,590 Gossage Road,Oldbury,4,2,216,70693
9138,Lockridge - Kiara,70830,-2.6479383345744565,448533.7236641221,142640.6796307898,-377703.7236641221,18 Woolgar Way,Lockridge,3,1,94,724
14315,Casuarina - Wandi,880000,2.646884379052785,377879.49912587414,189702.4686260814,502120.50087412586,252 Marri Park Drive,Casuarina,5,2,280,8014
8463,Casuarina - Wandi,880000,2.646884379052785,377879.49912587414,189702.4686260814,502120.50087412586,171 Nicolas Drive,Casuarina,4,2,165,20075
12122,Casuarina - Wandi,880000,2.646884379052785,377879.49912587414,189702.4686260814,502120.50087412586,217 De Haer Road,Wandi,5,2,226,20000
13682,Casuarina - Wandi,880000,2.646884379052785,377879.49912587414,189702.4686260814,502120.50087412586,24 Nicolas Drive,Casuarina,4,1,128,20046
21747,Casuarina - Wandi,880000,2.646884379052785,377879.49912587414,189702.4686260814,502120.50087412586,40 Scovell Crescent,Anketell,4,2,209,20661
2099,Dianella - North,117000,-2.645908447641778,368904.97202797205,95205.4755532028,-251904.97202797205,11 Barrallier Circle,Mirrabooka,3,1,109,611
33397,Willagee,1950000,2.6451753261692246,873653.9904761905,406909.1371280054,1076346.0095238094,95 Stoneham Road,Attadale,4,2,286,739
12103,Bayswater - Embleton - Bedford,1310000,2.6420160280791176,706717.0234899329,228341.9063693891,603282.9765100671,215 Ninth Avenue,Inglewood,4,2,227,731
11564,Dianella - North,620000,2.637401121238146,368904.97202797205,95205.4755532028,251095.02797202795,20B Balcombe Street,Westminster,3,2,212,718
19172,Dianella - North,620000,2.637401121238146,368904.97202797205,95205.4755532028,251095.02797202795,35 Elward Way,Balga,3,2,112,252
10496,Dianella - North,620000,2.637401121238146,368904.97202797205,95205.4755532028,251095.02797202795,2 Malacari Road,Mirrabooka,4,2,259,618
29756,Kalamunda - Maida Vale - Gooseberry Hill,1025000,2.636398379982693,479757.75092421443,206813.29999882824,545242.2490757855,70 Range Road,Millendon,5,2,281,64160
14810,Kalamunda - Maida Vale - Gooseberry Hill,1025000,2.636398379982693,479757.75092421443,206813.29999882824,545242.2490757855,262 Padbury Avenue,Herne Hill,4,2,279,20000
31096,Singleton - Golden Bay - Secret Harbour,822000,2.6354172655984978,461583.0091324201,136758.98521736744,360416.9908675799,8 Lipscombe Close,Golden Bay,4,2,231,2030
158,Murdoch - Kardinya,1130000,2.6326453189473367,589506.6455399061,205304.28104770687,540493.3544600939,1 Eudora Way,North Coogee,4,2,241,495
16196,Bicton - Palmyra,1850000,2.631377598944626,870817.5889570552,372117.7878217357,979182.4110429448,2C Beach Street,Bicton,5,3,283,1260
5013,Ellenbrook,1267500,2.629459525879318,556913.86875,270240.3761139365,710586.13125,135 Millhouse Road,Belhus,3,2,195,14427
13278,Glen Forrest - Darlington,1340000,2.623945113829809,643897.1544715447,265288.6456578547,696102.8455284553,230 Mueller Place,Hovea,5,3,313,1000
4314,Lesmurdie - Bickley - Carmel,1360000,2.62367181265313,561552.7089072544,304324.37747819285,798447.2910927456,1281 Brookton Highway,Karragullen,5,2,501,141630
32328,Murdoch - Kardinya,1128000,2.6229036808782538,589506.6455399061,205304.28104770687,538493.3544600939,9 Breaksea Drive,North Coogee,3,2,283,418
26976,Jandakot,1010000,2.622587426640763,564175.6062992126,169994.101692098,445824.39370078745,6 Laguna Green,Jandakot,4,2,294,664
5792,Greenwood - Warwick,262000,-2.6220570715723173,547268.4779116466,108795.67840244807,-285268.4779116466,14/39 Hillwood Avenue,Warwick,2,1,68,112
23157,Woodvale,900000,2.6208406802995894,616593.1413043478,108135.85916380689,283406.8586956522,46 Trailwood Drive,Woodvale,5,3,312,751
21777,Woodvale,900000,2.6208406802995894,616593.1413043478,108135.85916380689,283406.8586956522,40 Waterview Drive,Woodvale,5,2,255,610
13865,Casuarina - Wandi,875000,2.6205273156143782,377879.49912587414,189702.4686260814,497120.50087412586,244 Duckpond Road,Wellard,3,2,324,29492
974,Ballajura,685000,2.6196187891078964,420807.3768115942,100851.55301484758,264192.6231884058,10 Crystalview Cove,Ballajura,4,2,219,1035
27520,Noranda,207000,-2.6176122217942894,531253.3333333334,123873.70850181472,-324253.3333333334,6/6 Delves Place,Noranda,2,1,87,2260
29235,Wanneroo - Sinagra,840000,2.61729037884654,518958.41985723557,122661.81190191435,321041.58014276443,7 MATLOCK HEIGHTS,Darch,4,3,474,609
12650,Ocean Reef,1110000,2.6129237474464104,606561.259977195,192672.57244487587,503438.74002280505,22 Volante Elbow,Ocean Reef,4,2,305,716
12554,Marangaroo,625000,2.6127769843684425,397856.5619834711,86935.63950366538,227143.4380165289,22 Regent Drive,Alexander Heights,4,2,285,740
12755,Kalamunda - Maida Vale - Gooseberry Hill,1020000,2.612221985137544,479757.75092421443,206813.29999882824,540242.2490757855,226 Gugeri Road,Herne Hill,4,2,189,20253
15663,Kalamunda - Maida Vale - Gooseberry Hill,1020000,2.612221985137544,479757.75092421443,206813.29999882824,540242.2490757855,280 Samson Street,Helena Valley,4,3,207,17421
2447,Warnbro,860000,2.61199437467339,415480.118,170184.08856856127,444519.882,11 La Seyne Crescent,Warnbro,5,2,330,2623
28565,Warnbro,860000,2.61199437467339,415480.118,170184.08856856127,444519.882,69 Fifth Avenue,Shoalwater,4,3,304,1012
4870,Lesmurdie - Bickley - Carmel,1356000,2.6105279428351866,561552.7089072544,304324.37747819285,794447.2910927456,130 John Farrant Drive,Gooseberry Hill,4,2,340,10483
25403,Murdoch - Kardinya,1125000,2.60829122377463,589506.6455399061,205304.28104770687,535493.3544600939,53 Caledonia Loop,North Coogee,3,1,290,316
12748,Glen Forrest - Darlington,1335000,2.605097718429221,643897.1544715447,265288.6456578547,691102.8455284553,225 Ryecroft Road,Darlington,5,2,326,6523
33105,Manning - Waterford,1780000,2.605008685116921,919637.2554517133,330272.50521802803,860362.7445482867,90 Gardner Street,Como,4,2,285,1013
15533,Yokine - Coolbinia - Menora,2100000,2.6046396534646203,963742.2349823321,436243.74815389485,1136257.7650176678,28 Melrose Crescent,Menora,4,2,320,804
4664,Yokine - Coolbinia - Menora,2100000,2.6046396534646203,963742.2349823321,436243.74815389485,1136257.7650176678,13 Melrose Crescent,Menora,4,2,347,845
2650,North Perth,1425000,2.603589589009654,849586.6666666666,221007.69482344086,575413.3333333334,11 Richmond Street,North Perth,3,2,107,473
22694,Wanneroo - Sinagra,200000,-2.6003074217775977,518958.41985723557,122661.81190191435,-318958.41985723557,44 Lotherton Way,Hocking,4,2,208,600
10238,Greenwood - Warwick,830000,2.598738536676945,547268.4779116466,108795.67840244807,282731.5220883534,2 Coll Place,Warwick,4,2,233,749
29422,Belmont - Ascot - Redcliffe,1200000,2.5973600585042975,591958.7529069767,234099.71409322694,608041.2470930233,7 Samphire Street,Ascot,4,2,290,492
10646,Belmont - Ascot - Redcliffe,1200000,2.5973600585042975,591958.7529069767,234099.71409322694,608041.2470930233,2 Samphire Street,Ascot,3,2,269,500
6276,Belmont - Ascot - Redcliffe,1200000,2.5973600585042975,591958.7529069767,234099.71409322694,608041.2470930233,15 Epsom Avenue,Ascot,4,3,265,1029
7096,Padbury,1530000,2.596673705745777,723002.7368421053,310781.15874636674,806997.2631578947,16 Clearwater Place,Hillarys,4,4,353,461
30236,Mindarie - Quinns Rocks - Jindalee,965000,2.5952980991028167,469936.92954363493,190753.83695903997,495063.07045636507,76 Kinsale Drive,Mindarie,4,3,315,533
18104,Casuarina - Wandi,870000,2.5941702521759713,377879.49912587414,189702.4686260814,492120.50087412586,32 Braddock Road,Wellard,5,3,345,20109
1618,Casuarina - Wandi,870000,2.5941702521759713,377879.49912587414,189702.4686260814,492120.50087412586,100 Robinson Road,Wandi,3,2,220,20058
26228,Wembley - West Leederville - Glendalough,2200000,2.5940506066029547,1164374.875834446,399230.8868336842,1035625.1241655541,58 Oceanic Drive,Floreat,5,4,100,809
23607,Wembley - West Leederville - Glendalough,2200000,2.5940506066029547,1164374.875834446,399230.8868336842,1035625.1241655541,49 Blencowe Street,West Leederville,4,2,165,660
2687,Wembley - West Leederville - Glendalough,2200000,2.5940506066029547,1164374.875834446,399230.8868336842,1035625.1241655541,11 Shannon Street,Floreat,3,2,266,809
22580,Noranda,210000,-2.593394007644706,531253.3333333334,123873.70850181472,-321253.3333333334,43A Camboon Road,Morley,4,2,81,911
26371,Booragoon,2200000,2.590949910620651,1058596.3783783785,440534.80808056344,1141403.6216216215,59 Tain Street,Ardross,8,4,197,506
115,Booragoon,2200000,2.590949910620651,1058596.3783783785,440534.80808056344,1141403.6216216215,1 Curruthers Road,Mount Pleasant,2,1,497,1100
8249,Lesmurdie - Bickley - Carmel,1350000,2.5908121381082716,561552.7089072544,304324.37747819285,788447.2910927456,17 Parke Road,Gooseberry Hill,4,2,249,4054
18024,Lesmurdie - Bickley - Carmel,1350000,2.5908121381082716,561552.7089072544,304324.37747819285,788447.2910927456,315 Chevin Road,Roleystone,4,3,180,56460
25775,Lesmurdie - Bickley - Carmel,1350000,2.5908121381082716,561552.7089072544,304324.37747819285,788447.2910927456,55 Mottram Road,Carmel,6,3,400,81620
23980,Wembley Downs - Churchlands - Woodlands,1850000,2.5906783439167307,966601.5,340991.1933198273,883398.5,5 Castle Road,Woodlands,2,1,327,850
845,Wembley Downs - Churchlands - Woodlands,1850000,2.5906783439167307,966601.5,340991.1933198273,883398.5,10 Bishop Riley Way,Churchlands,5,3,370,737
11805,Fremantle - South,1628000,2.588812072982417,868886.4134615385,293228.5407893404,759113.5865384615,21 Keeling Way,South Fremantle,4,2,261,309
16337,Kalamunda - Maida Vale - Gooseberry Hill,1015000,2.5880455902923947,479757.75092421443,206813.29999882824,535242.2490757855,3 Boorabilla Way,Greenmount,5,3,440,1969
27609,Kalamunda - Maida Vale - Gooseberry Hill,1015000,2.5880455902923947,479757.75092421443,206813.29999882824,535242.2490757855,60 Range Road,Millendon,4,1,247,40154
14991,Singleton - Golden Bay - Secret Harbour,815000,2.5842323289095184,461583.0091324201,136758.98521736744,353416.9908675799,27 Drummonds Approach,Secret Harbour,4,2,331,692
19289,Murdoch - Kardinya,1120000,2.583937128601923,589506.6455399061,205304.28104770687,530493.3544600939,35 Shoalwater Street,North Coogee,4,2,231,300
28760,Murdoch - Kardinya,1120000,2.583937128601923,589506.6455399061,205304.28104770687,530493.3544600939,7 Barrow Crescent,North Coogee,4,2,297,370
4272,Mundijong,1380000,2.5827750269727874,603505.5764023211,300643.46119522094,776494.4235976789,127 Foxton Drive,Oakford,4,2,600,20012
8364,Stirling - Osborne Park,1385000,2.57874881428383,729540.3379629629,254177.39735115352,655459.6620370371,17 Tivoli Drive,Stirling,5,3,470,501
30695,Neerabup National Park,845000,2.578339635792185,467800.70680628275,146295.42514782937,377199.29319371725,8 Bushland Retreat,Carramar,4,2,228,10637
33111,Wanneroo - Sinagra,835000,2.5765278960291638,518958.41985723557,122661.81190191435,316041.58014276443,90 Kembla Circle,Madeley,5,2,265,726
31832,Wanneroo - Sinagra,835000,2.5765278960291638,518958.41985723557,122661.81190191435,316041.58014276443,84 Russell Road,Madeley,5,3,290,680
29870,Mundaring,1110000,2.5756900484753507,564910.7292418772,211628.44150474624,545089.2707581228,715 Higginson Road,Stoneville,4,2,213,40484
23550,Trigg - North Beach - Watermans Bay,2050000,2.5691868834598877,1050076.9719887956,389198.24573626276,999923.0280112044,48 West Coast Drive,Marmion,3,2,169,775
10514,Trigg - North Beach - Watermans Bay,2050000,2.5691868834598877,1050076.9719887956,389198.24573626276,999923.0280112044,2 Mary Street,Watermans Bay,3,3,292,538
21890,Ocean Reef,112500,-2.564253197577186,606561.259977195,192672.57244487587,-494061.25997719495,41 Channel Drive,Heathridge,3,1,106,683
29176,Jandakot,1000000,2.5637618562211935,564175.6062992126,169994.101692098,435824.39370078745,7 Lakes Way,Jandakot,4,2,300,15762
23122,Jandakot,1000000,2.5637618562211935,564175.6062992126,169994.101692098,435824.39370078745,46 Murdoch Way,Banjup,4,2,244,20395
8464,Maddington - Orange Grove - Martin,1050000,2.5632939846401337,462390.1898527005,229240.1159088255,587609.8101472994,171 Reservoir Road,Orange Grove,4,2,326,13097
28517,Maddington - Orange Grove - Martin,1050000,2.5632939846401337,462390.1898527005,229240.1159088255,587609.8101472994,68 Valcan Road,Orange Grove,5,3,222,9997
4261,Chittering,1060000,2.563121811490212,498796.7474747475,218953.0165946214,561203.2525252525,1264 Chittering Road,Bullsbrook,4,2,182,566786
20978,Ocean Reef,1100000,2.5610222241880285,606561.259977195,192672.57244487587,493438.74002280505,4 John Place,Mullaloo,5,3,234,812
30526,Ocean Reef,1100000,2.5610222241880285,606561.259977195,192672.57244487587,493438.74002280505,7A Mullaloo Drive,Mullaloo,3,2,247,465
31730,Jandakot,998888,2.557220452790537,564175.6062992126,169994.101692098,434712.39370078745,83 Gutteridge Road,Banjup,4,2,265,20306
25509,Marangaroo,620000,2.5552631726734223,397856.5619834711,86935.63950366538,222143.4380165289,53 Tyndall Circuit,Alexander Heights,4,2,309,540
27917,Chidlow,975000,2.555237773453723,435352.9411764706,211192.50209507078,539647.0588235294,625 Stanwix Place,Wooroloo,8,4,182,108100
30114,Baldivis - South,760000,2.5518243322936183,419363.4259259259,133487.47002812094,340636.5740740741,75 Appaloosa Drive,Baldivis,4,2,438,1206
445,Bicton - Palmyra,1820000,2.5507579645659235,870817.5889570552,372117.7878217357,949182.4110429448,1 Reserve Street,Bicton,5,2,344,565
31255,Forrestfield - Wattle Grove,840000,2.550335866840873,473601.65497630334,143666.70280081895,366398.34502369666,8 Pritchard Street,Kewdale,5,2,375,1170
7953,Perth Airport,1300000,2.5493039826413946,576291.5412262157,283884.7244979913,723708.4587737843,17 Coast Road,West Swan,5,2,381,20057
31724,Perth Airport,1300000,2.5493039826413946,576291.5412262157,283884.7244979913,723708.4587737843,83 Fergusson Close,West Swan,4,2,292,20007
18929,Perth Airport,1300000,2.5493039826413946,576291.5412262157,283884.7244979913,723708.4587737843,34 Market Street,Guildford,4,2,202,1128
25001,Perth Airport,1300000,2.5493039826413946,576291.5412262157,283884.7244979913,723708.4587737843,5051 West Swan Road,West Swan,5,2,275,20246
29760,Perth Airport,1300000,2.5493039826413946,576291.5412262157,283884.7244979913,723708.4587737843,70 Terrace Road,Guildford,4,2,460,1193
32036,Perth Airport,1300000,2.5493039826413946,576291.5412262157,283884.7244979913,723708.4587737843,8720 West Swan Road,Henley Brook,5,3,188,43990
23083,Perth Airport,1300000,2.5493039826413946,576291.5412262157,283884.7244979913,723708.4587737843,46 FERGUSSON CLOSE,West Swan,5,2,328,21701
1623,Neerabup National Park,840000,2.5441622170865243,467800.70680628275,146295.42514782937,372199.29319371725,100 Wallangarra Road,Carramar,4,1,223,1398
4099,Wembley - West Leederville - Glendalough,2180000,2.5439542822463377,1164374.875834446,399230.8868336842,1015625.1241655541,121 Rosalie Street,Shenton Park,6,3,238,651
418,Riverton - Shelley - Rossmoyne,1778000,2.5423900532665202,802721.9448621554,383606.77736478136,975278.0551378446,1 Peter Way,Rossmoyne,5,3,388,950
32032,Wembley - West Leederville - Glendalough,150000,-2.540822639950262,1164374.875834446,399230.8868336842,-1014374.8758344459,87/99 Herdsman Parade,Wembley,1,1,53,106
30260,Bayswater - Embleton - Bedford,1286000,2.536910485335793,706717.0234899329,228341.9063693891,579282.9765100671,76 Tenth Avenue,Inglewood,4,2,307,572
8876,Murdoch - Kardinya,1110000,2.5352289382565094,589506.6455399061,205304.28104770687,520493.3544600939,18 Leonidas Road,North Coogee,4,2,320,453
29992,Wembley - West Leederville - Glendalough,2175000,2.5314302011571836,1164374.875834446,399230.8868336842,1010625.1241655541,73 Kirwan Street,Floreat,5,3,464,875
31880,Wembley - West Leederville - Glendalough,2175000,2.5314302011571836,1164374.875834446,399230.8868336842,1010625.1241655541,85 Glengariff Drive,Floreat,5,3,470,804
9992,Manning - Waterford,1755000,2.529313616332747,919637.2554517133,330272.50521802803,835362.7445482867,19A Ednah Street,Como,4,4,395,881
26063,Rockingham Lakes,630000,2.5292540444297167,326341.1417721519,120058.66270990406,303658.8582278481,57 Houston Street,Rockingham,4,2,235,854
31687,Mundaring,1100000,2.5284374205728968,564910.7292418772,211628.44150474624,535089.2707581228,820 Wedgetail Circle,Parkerville,5,2,406,20054
14803,Mundaring,1100000,2.5284374205728968,564910.7292418772,211628.44150474624,535089.2707581228,2610 Thomas Road,Mahogany Creek,4,2,260,10000
7749,Mundaring,1100000,2.5284374205728968,564910.7292418772,211628.44150474624,535089.2707581228,1675 Jacoby Street,Mundaring,6,2,295,12892
9240,Mundaring,1100000,2.5284374205728968,564910.7292418772,211628.44150474624,535089.2707581228,1850 Woodlands Road,Stoneville,5,2,343,27886
27353,Woodvale,890000,2.5283644187030383,616593.1413043478,108135.85916380689,273406.8586956522,6 Thomas Court,Kingsley,4,2,285,680
15837,Beechboro,110000,-2.5268277403050754,458435.7044025157,137894.5223865745,-348435.7044025157,29 Driftwood Way,Bennett Springs,4,2,205,505
13244,Trigg - North Beach - Watermans Bay,2031000,2.5203685750318603,1050076.9719887956,389198.24573626276,980923.0280112044,23 West Coast Drive,Watermans Bay,3,2,257,700
2175,Maddington - Orange Grove - Martin,1040000,2.519671602229643,462390.1898527005,229240.1159088255,577609.8101472994,11 Canter Court,Orange Grove,3,1,133,13006
24433,Wanneroo - Sinagra,828000,2.5194604200848376,518958.41985723557,122661.81190191435,309041.58014276443,5 Monticello Meander,Landsdale,5,3,405,480
27168,Mindarie - Quinns Rocks - Jindalee,950000,2.516662721491928,469936.92954363493,190753.83695903997,480063.07045636507,6 Pearce Street,Quinns Rocks,4,2,229,777
19882,Mindarie - Quinns Rocks - Jindalee,950000,2.516662721491928,469936.92954363493,190753.83695903997,480063.07045636507,37 Talara Circuit,Mindarie,4,3,302,607
28757,Mindarie - Quinns Rocks - Jindalee,950000,2.516662721491928,469936.92954363493,190753.83695903997,480063.07045636507,7 Bantry Bend,Mindarie,4,2,305,528
31831,Mindarie - Quinns Rocks - Jindalee,950000,2.516662721491928,469936.92954363493,190753.83695903997,480063.07045636507,84 Roundhouse Parade,Jindalee,5,3,264,680
18217,Mindarie - Quinns Rocks - Jindalee,950000,2.516662721491928,469936.92954363493,190753.83695903997,480063.07045636507,32 Lighthouse Parade,Mindarie,4,2,324,852
30714,Forrestfield - Wattle Grove,835000,2.515533091371514,473601.65497630334,143666.70280081895,361398.34502369666,8 Carpenteria Crescent,Kenwick,5,2,300,1518
17877,Kalamunda - Maida Vale - Gooseberry Hill,1000000,2.5155164057569466,479757.75092421443,206813.29999882824,520242.24907578557,31 Maud Road,Maida Vale,5,2,260,10031
5112,Kalamunda - Maida Vale - Gooseberry Hill,1000000,2.5155164057569466,479757.75092421443,206813.29999882824,520242.24907578557,139 Weir Road,Baskerville,5,3,429,40460
1953,Kalamunda - Maida Vale - Gooseberry Hill,1000000,2.5155164057569466,479757.75092421443,206813.29999882824,520242.24907578557,109 Loton Road,Millendon,3,1,190,44229
11919,Kalamunda - Maida Vale - Gooseberry Hill,1000000,2.5155164057569466,479757.75092421443,206813.29999882824,520242.24907578557,21 Quenington Court,Maida Vale,4,2,150,10433
32478,Riverton - Shelley - Rossmoyne,1767500,2.515018274091682,802721.9448621554,383606.77736478136,964778.0551378446,9 Fifth Avenue,Rossmoyne,4,3,350,801
12752,Manning - Waterford,1750000,2.514174602575913,919637.2554517133,330272.50521802803,830362.7445482867,225A Labouchere Road,Como,4,3,335,556
24246,Manning - Waterford,1750000,2.514174602575913,919637.2554517133,330272.50521802803,830362.7445482867,5 Hope Avenue,Salter Point,4,2,445,865
3904,Manning - Waterford,1750000,2.514174602575913,919637.2554517133,330272.50521802803,830362.7445482867,12 Salter Point Parade,Salter Point,4,2,290,695
10523,Leeming,1180000,2.5125058789004084,756477.8947368421,168565.61762494707,423522.10526315786,2 Mccullock Rise,Bull Creek,4,2,340,816
20659,Leeming,1180000,2.5125058789004084,756477.8947368421,168565.61762494707,423522.10526315786,4 Carmody Court,Bull Creek,5,2,276,602
4190,Glen Forrest - Darlington,1310000,2.5108607414262827,643897.1544715447,265288.6456578547,666102.8455284553,124 Hardey Road,Glen Forrest,4,2,320,25226
21366,Fremantle - South,1605000,2.510374960626006,868886.4134615385,293228.5407893404,736113.5865384615,4 Sydney Street,South Fremantle,4,2,233,324
9422,Piara Waters - Forrestdale,1050000,2.5101232590735045,469187.012718601,231388.23369804525,580812.9872813991,19 Canns Road,Bedfordale,5,3,200,49378
20696,Ocean Reef,1090000,2.5091207009296466,606561.259977195,192672.57244487587,483438.74002280505,4 Cockpit Way,Ocean Reef,5,3,279,773
5061,Lesmurdie - Bickley - Carmel,1325000,2.508662951746126,561552.7089072544,304324.37747819285,763447.2910927456,137 Palmateer Drive,Bickley,5,3,200,11139
29655,Marangaroo,180000,-2.5059522564883854,397856.5619834711,86935.63950366538,-217856.5619834711,7/17 Westbrook Way,Girrawheen,3,1,77,17780
3329,Jandakot,990000,2.5049362858016235,564175.6062992126,169994.101692098,425824.39370078745,12 Aurora Drive,Atwell,4,2,364,734
9348,Wembley Downs - Churchlands - Woodlands,1820000,2.5026995321828394,966601.5,340991.1933198273,853398.5,19 Athel Road,Woodlands,5,2,356,728
24650,Casuarina - Wandi,852399,2.501388117460092,377879.49912587414,189702.4686260814,474519.50087412586,5 Surflin Court,Casuarina,7,4,418,8002
9054,Mindarie - Quinns Rocks - Jindalee,947000,2.5009356459697503,469936.92954363493,190753.83695903997,477063.07045636507,18 SHOREHAM TURN,Mindarie,4,2,300,354
12620,Booragoon,2160000,2.5001511831051517,1058596.3783783785,440534.80808056344,1101403.6216216215,22 Tain Street,Applecross,5,3,374,1073
