id,postcode,locality,state,,lat,SA1_CODE_2021,SA1_NAME_2021,SA2_CODE_2021,SA2_NAME_2021,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA3_CODE_2021,SA3_NAME_2021,SA4_CODE_2021,SA4_NAME_2021,RA_2011,RA_2016,RA_2021,RA_2021_NAME,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating,sed_code,sed_name
414,0872,GIBSON DESERT NORTH,WA,131.298809,-21.949513,70202105509,Tara (NT),702021055,Barkly,,,Updated 3-Dec-2022,70202,Barkly,702,Northern Territory - Outback,R1,-22.2876036,126.8924386,,,,,5,5,,,7,7,,584.6190186,NT1,PHN701,Northern Territory,Laverton,54970,Lingiari,Rural,70019,Namatjira
20143,0872,GIBSON DESERT SOUTH,WA,125.9841842,-24.94725917,70202105509,Tara (NT),702021055,Barkly,Northern Territory Country 3,Delivery Area,Updated 3-Dec-2022,70202,Barkly,702,Northern Territory - Outback,R1,-25.0143,126.93,,,,,5,5,,,7,7,,311.3838806,NT1,PHN701,Northern Territory,Laverton,54970,Lingiari,Rural,70019,Namatjira
24063,0872,IRRUNYTJU,WA,128.9255,-26.0621,70202105509,Tara (NT),702021055,Barkly,,Delivery Area,Updated 3-Dec-2022,70202,Barkly,702,Northern Territory - Outback,R1,-25.1299,132.57,,,,,5,5,,,7,7,,677.5678101,,,,Laverton,54970,,,70019,Namatjira
24064,0872,KANPA,WA,125.6165,-26.5308,70202105509,Tara (NT),702021055,Barkly,,Delivery Area,Updated 3-Dec-2022,70202,Barkly,702,Northern Territory - Outback,R1,-25.1299,132.57,,,,,5,5,,,7,7,,481.2779846,,,,Laverton,54970,,,70019,Namatjira
20156,0872,KIWIRRKURRA,WA,126.954107,-23.2807675,70202105509,Tara (NT),702021055,Barkly,Northern Territory Country 3,Delivery Area,Updated 3-Dec-2022,70202,Barkly,702,Northern Territory - Outback,R1,-22.8151,127.762,,,,,5,5,,,7,7,,331.7560425,NT1,PHN701,Northern Territory,Laverton,54970,Lingiari,Rural,70019,Namatjira
24065,0872,MANTAMARU,WA,127.6841,-25.8447,70202105509,Tara (NT),702021055,Barkly,,Delivery Area,Updated 3-Dec-2022,70202,Barkly,702,Northern Territory - Outback,R1,-25.1299,132.57,,,,,5,5,,,7,7,,546.4084473,,,,Laverton,54970,,,70019,Namatjira
20169,0872,NGAANYATJARRA-GILES,WA,128.1150802,-25.27073166,70202105509,Tara (NT),702021055,Barkly,Northern Territory Country 3,Delivery Area,Updated 3-Dec-2022,70202,Barkly,702,Northern Territory - Outback,R1,-25.0555,128.311,,,,,5,5,,,7,7,,311.3838806,NT1,PHN701,Northern Territory,Laverton,54970,Lingiari,Rural,70019,Namatjira
24067,0872,PAPULANKUTJA,WA,128.2805,-25.9975,70202105509,Tara (NT),702021055,Barkly,,Delivery Area,Updated 3-Dec-2022,70202,Barkly,702,Northern Territory - Outback,R1,-25.1299,132.57,,,,,5,5,,,7,7,,552.0113525,,,,Laverton,54970,,,70019,Namatjira
20173,0872,PATJARR,WA,131.6138326,-23.4686864,70202105509,Tara (NT),702021055,Barkly,Northern Territory Country 3,Delivery Area,Updated 3-Dec-2022,70202,Barkly,702,Northern Territory - Outback,R1,-24.6163,126.314,,,,,5,5,,,7,7,,695.5363159,NT1,PHN701,Northern Territory,Laverton,54970,Lingiari,Rural,70019,Namatjira
20183,0872,TJIRRKARLI,WA,125.3466253,-25.9752687,70202105509,Tara (NT),702021055,Barkly,Northern Territory Country 3,Delivery Area,Updated 3-Dec-2022,70202,Barkly,702,Northern Territory - Outback,R1,-26.0017,125.471,,,,,5,5,,,7,7,,404.83078,NT1,PHN701,Northern Territory,Laverton,54970,Lingiari,Rural,70019,Namatjira
20184,0872,TJUKURLA,WA,128.656027,-24.343546,70202105509,Tara (NT),702021055,Barkly,Northern Territory Country 3,Delivery Area,Updated 3-Dec-2022,70202,Barkly,702,Northern Territory - Outback,R1,-24.3475,128.719,,,,,5,5,,,7,7,,311.3838806,NT1,PHN701,Northern Territory,Laverton,54970,Lingiari,Rural,70019,Namatjira
444,0872,WARAKURNA,WA,131.298809,-21.949513,70202105509,Tara (NT),702021055,Barkly,,,Updated 3-Dec-2022,70202,Barkly,702,Northern Territory - Outback,R1,-25.0011,128.288,,,,,5,5,,,7,7,,584.6190186,NT1,PHN701,Northern Territory,Laverton,54970,Lingiari,Rural,70019,Namatjira
20190,0872,WINGELLINA,WA,131.6138326,-23.4686864,70202105509,Tara (NT),702021055,Barkly,Northern Territory Country 3,Delivery Area,Updated 3-Dec-2022,70202,Barkly,702,Northern Territory - Outback,R1,-26.0644,128.931,,,,,5,5,,,7,7,,695.5363159,NT1,PHN701,Northern Territory,Laverton,54970,Lingiari,Rural,70019,Namatjira
10026,6000,CITY DELIVERY CENTRE,WA,115.859912,-31.948762,50302129729,Perth (WA),503021297,Perth (West) - Northbridge,Perth Metro,,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.955,115.855,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Perth,,W1,PHN501,Perth North,Vincent,58570,Perth,Inner Metropolitan,54304,Perth (North Metropolitan)
10027,6000,PERTH,WA,115.859912,-31.948762,50302129729,Perth (WA),503021297,Perth (West) - Northbridge,CITY DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9525739,115.8610488,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Perth,,W1,PHN501,Perth North,Vincent,58570,Perth,Inner Metropolitan,54304,Perth (North Metropolitan)
10028,6000,PERTH GPO,WA,115.859912,-31.948762,50302129729,Perth (WA),503021297,Perth (West) - Northbridge,Perth Metro,,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9513,115.859,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Perth,,W1,PHN501,Perth North,Vincent,58570,Perth,Inner Metropolitan,54304,Perth (North Metropolitan)
10029,6001,PERTH,WA,115.763228,-31.99212,,,,,CITY DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,50302,Perth City,503,Perth - Inner,R2,-31.9505269,115.8604572,,,,,1,1,,,1,1,Perth,15.27677059,W1,PHN601,,Cottesloe,52170,Curtin,,,
10030,6003,HIGHGATE,WA,115.869136,-31.939272,50302129725,Northbridge (WA),503021297,Perth (West) - Northbridge,CITY DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9392191,115.8691573,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Perth,21.97414398,W1,PHN501,Perth North,Perth,57080,Perth,Inner Metropolitan,54304,Perth (North Metropolitan)
10031,6003,NORTHBRIDGE,WA,115.869136,-31.939272,50302129725,Northbridge (WA),503021297,Perth (West) - Northbridge,CITY DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9436266,115.8538427,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Perth,21.97414398,W1,PHN501,Perth North,Perth,57080,Perth,Inner Metropolitan,54304,Perth (North Metropolitan)
10032,6004,EAST PERTH,WA,115.874601,-31.956931,50302129525,Mount Lawley,503021295,East Perth,CITY DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9540106,115.8787926,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Perth,14.84048176,W1,PHN501,Perth North,Vincent,58570,Perth,Inner Metropolitan,54304,Perth (North Metropolitan)
10033,6005,KINGS PARK,WA,115.836896,-31.95707,50302129728,West Perth,503021297,Perth (West) - Northbridge,WEST PERTH DC,Delivery Area,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9611453,115.8416305,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Perth,,W1,PHN501,Perth North,Vincent,58570,Perth,Inner Metropolitan,54304,Perth (North Metropolitan)
10034,6005,WEST PERTH,WA,115.836896,-31.95707,50302129728,West Perth,503021297,Perth (West) - Northbridge,WEST PERTH DC,Delivery Area,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9453285,115.8474335,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Perth,,W1,PHN501,Perth North,Vincent,58570,Perth,Inner Metropolitan,54304,Perth (North Metropolitan)
10035,6006,NORTH PERTH,WA,115.852913,-31.92934,50302104021,North Perth,503021040,North Perth,BASSENDEAN DC,Delivery Area,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9273539,115.8551339,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Perth,22.7232933,W1,PHN501,Perth North,Vincent,58570,Perth,Inner Metropolitan,54304,Perth (North Metropolitan)
10036,6007,LEEDERVILLE,WA,115.834335,-31.935675,50302104345,West Leederville,503021043,Wembley - West Leederville - Glendalough,OSBORNE PARK DC,Delivery Area,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9319556,115.84128,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,24.47184753,W1,PHN501,Perth North,Vincent,58570,Perth,Inner Metropolitan,54304,Perth (North Metropolitan)
16457,6007,WEST LEEDERVILLE,WA,115.834335,-31.935675,50302104345,West Leederville,503021043,Wembley - West Leederville - Glendalough,OSBORNE PARK DC,Delivery Area,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9406909,115.8316845,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,24.47184753,W1,PHN501,Perth North,Vincent,58570,Perth,Inner Metropolitan,54304,Perth (North Metropolitan)
16458,6008,DAGLISH,WA,115.811432,-31.956599,50302104332,West Leederville,503021043,Wembley - West Leederville - Glendalough,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9518509,115.8097338,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,,W1,PHN501,Perth North,Cambridge,51310,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16459,6008,SHENTON PARK,WA,115.811432,-31.956599,50302104332,West Leederville,503021043,Wembley - West Leederville - Glendalough,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9588145,115.8053226,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,,W1,PHN501,Perth North,Cambridge,51310,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16460,6008,SUBIACO,WA,115.811432,-31.956599,50302104332,West Leederville,503021043,Wembley - West Leederville - Glendalough,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9469931,115.8285548,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,,W1,PHN501,Perth North,Cambridge,51310,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16461,6008,SUBIACO EAST,WA,115.811432,-31.956599,50302104332,West Leederville,503021043,Wembley - West Leederville - Glendalough,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50302,Perth City,503,Perth - Inner,R2,-31.9469931,115.8285548,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,,W1,PHN501,Perth North,Cambridge,51310,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16462,6009,BROADWAY NEDLANDS,WA,115.804692,-31.985791,50301103541,Nedlands,503011035,Nedlands - Dalkeith - Crawley,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50301,Cottesloe - Claremont,503,Perth - Inner,R2,-31.9836798,115.8145049,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,28.20944977,W1,PHN501,Perth North,Perth,57080,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16463,6009,CRAWLEY,WA,115.804692,-31.985791,50301103541,Nedlands,503011035,Nedlands - Dalkeith - Crawley,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50301,Cottesloe - Claremont,503,Perth - Inner,R2,-31.9820615,115.8107681,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,28.20944977,W1,PHN501,Perth North,Perth,57080,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16464,6009,DALKEITH,WA,115.804692,-31.985791,50301103541,Nedlands,503011035,Nedlands - Dalkeith - Crawley,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50301,Cottesloe - Claremont,503,Perth - Inner,R2,-31.9947742,115.7988073,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,28.20944977,W1,PHN501,Perth North,Perth,57080,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16465,6009,NEDLANDS,WA,115.804692,-31.985791,50301103541,Nedlands,503011035,Nedlands - Dalkeith - Crawley,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50301,Cottesloe - Claremont,503,Perth - Inner,R2,-31.979149,115.8037341,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,28.20944977,W1,PHN501,Perth North,Perth,57080,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16466,6009,NEDLANDS DC,WA,115.804692,-31.985791,50301103541,Nedlands,503011035,Nedlands - Dalkeith - Crawley,Perth Metro,,Updated 6-Feb-2020,50301,Cottesloe - Claremont,503,Perth - Inner,R2,-31.9754,115.793,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,28.20944977,W1,PHN501,Perth North,Perth,57080,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16467,6010,CLAREMONT,WA,115.77639,-31.971647,50301103625,Mount Claremont,503011036,Swanbourne - Mount Claremont,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50301,Cottesloe - Claremont,503,Perth - Inner,R2,-31.9842456,115.7780005,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,2.763261795,W1,PHN501,Perth North,Cottesloe,52170,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16468,6010,CLAREMONT NORTH,WA,115.77639,-31.971647,50301103625,Mount Claremont,503011036,Swanbourne - Mount Claremont,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50301,Cottesloe - Claremont,503,Perth - Inner,R2,-31.9842456,115.7780005,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,2.763261795,W1,PHN501,Perth North,Cottesloe,52170,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16469,6010,KARRAKATTA,WA,115.77639,-31.971647,50301103625,Mount Claremont,503011036,Swanbourne - Mount Claremont,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50301,Cottesloe - Claremont,503,Perth - Inner,R2,-31.9652885,115.8005084,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,2.763261795,W1,PHN501,Perth North,Cottesloe,52170,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16470,6010,MOUNT CLAREMONT,WA,115.77639,-31.971647,50301103625,Mount Claremont,503011036,Swanbourne - Mount Claremont,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50301,Cottesloe - Claremont,503,Perth - Inner,R2,-31.9637267,115.7837568,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,2.763261795,W1,PHN501,Perth North,Cottesloe,52170,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16471,6010,SWANBOURNE,WA,115.77639,-31.971647,50301103625,Mount Claremont,503011036,Swanbourne - Mount Claremont,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50301,Cottesloe - Claremont,503,Perth - Inner,R2,-31.97106,115.7668042,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,2.763261795,W1,PHN501,Perth North,Cottesloe,52170,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16472,6011,COTTESLOE,WA,115.757646,-31.996371,50301103418,Peppermint Grove,503011034,Mosman Park - Peppermint Grove,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50301,Cottesloe - Claremont,503,Perth - Inner,R2,-31.9896506,115.7630503,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,21.4193058,W1,PHN501,Perth North,Mosman Park,55740,Curtin,Inner Metropolitan,51804,Cottesloe (North Metropolitan)
16473,6011,PEPPERMINT GROVE,WA,115.757646,-31.996371,50301103418,Peppermint Grove,503011034,Mosman Park - Peppermint Grove,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50301,Cottesloe - Claremont,503,Perth - Inner,R2,-31.9979804,115.7676977,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,21.4193058,W1,PHN501,Perth North,Mosman Park,55740,Curtin,Inner Metropolitan,51804,Cottesloe (North Metropolitan)
16474,6012,MOSMAN PARK,WA,115.763404,-32.015976,50301103424,Mosman Park (WA),503011034,Mosman Park - Peppermint Grove,NEDLANDS DC,Delivery Area,Updated 6-Feb-2020,50301,Cottesloe - Claremont,503,Perth - Inner,R2,-32.0135412,115.7634366,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,,W1,PHN501,Perth North,Mosman Park,55740,Curtin,Inner Metropolitan,51804,Cottesloe (North Metropolitan)
16475,6014,FLOREAT,WA,115.808169,-31.936389,50302104343,Wembley,503021043,Wembley - West Leederville - Glendalough,OSBORNE PARK DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.9344265,115.7906461,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,,W1,PHN501,Perth North,Nedlands,56580,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16476,6014,FLOREAT FORUM,WA,115.808169,-31.936389,50302104343,Wembley,503021043,Wembley - West Leederville - Glendalough,OSBORNE PARK DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.9380276,115.7928916,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,,W1,PHN501,Perth North,Nedlands,56580,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16477,6014,JOLIMONT,WA,115.808169,-31.936389,50302104343,Wembley,503021043,Wembley - West Leederville - Glendalough,OSBORNE PARK DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.947634,115.8115906,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,,W1,PHN501,Perth North,Nedlands,56580,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16478,6014,WEMBLEY,WA,115.808169,-31.936389,50302104343,Wembley,503021043,Wembley - West Leederville - Glendalough,Perth Metro,,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.9343,115.82,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,,W1,PHN501,Perth North,Nedlands,56580,Curtin,Inner Metropolitan,54104,Nedlands (North Metropolitan)
16479,6015,CITY BEACH,WA,115.764683,-31.938454,50301103018,City Beach,503011030,City Beach,GWELUP DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.9393057,115.7634366,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,,W1,PHN501,Perth North,Stirling,57910,Curtin,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16480,6016,GLENDALOUGH,WA,115.831181,-31.921222,50302104342,Glendalough,503021043,Wembley - West Leederville - Glendalough,OSBORNE PARK DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.9192332,115.8200294,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Perth,,W1,PHN501,Perth North,Stirling,57910,Perth,Inner Metropolitan,54304,Perth (North Metropolitan)
16481,6016,MOUNT HAWTHORN,WA,115.831181,-31.921222,50302104342,Glendalough,503021043,Wembley - West Leederville - Glendalough,OSBORNE PARK DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.9195792,115.8355846,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Perth,,W1,PHN501,Perth North,Stirling,57910,Perth,Inner Metropolitan,54304,Perth (North Metropolitan)
16482,6017,HERDSMAN,WA,115.814562,-31.908357,50502109505,Tuart Hill,505021095,Tuart Hill - Joondanna,OSBORNE PARK DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.9204615,115.80455,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Stirling,,W1,PHN501,Perth North,Vincent,58570,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16483,6017,OSBORNE PARK,WA,115.814562,-31.908357,50502109505,Tuart Hill,505021095,Tuart Hill - Joondanna,OSBORNE PARK DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.9142574,115.8230694,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Stirling,,W1,PHN501,Perth North,Vincent,58570,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16484,6017,OSBORNE PARK DC,WA,115.814562,-31.908357,50502109505,Tuart Hill,505021095,Tuart Hill - Joondanna,Perth Metro,,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.9002,115.812,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Stirling,,W1,PHN501,Perth North,Vincent,58570,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16485,6018,CHURCHLANDS,WA,115.786821,-31.891957,50502109631,Woodlands (WA),505021096,Wembley Downs - Churchlands - Woodlands,GWELUP DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.9215456,115.7897621,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,16.23069954,W1,PHN501,Perth North,Stirling,57910,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16486,6018,DOUBLEVIEW,WA,115.786821,-31.891957,50502109631,Woodlands (WA),505021096,Wembley Downs - Churchlands - Woodlands,GWELUP DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.8999114,115.7812494,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,16.23069954,W1,PHN501,Perth North,Stirling,57910,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16487,6018,GWELUP,WA,115.786821,-31.891957,50502109631,Woodlands (WA),505021096,Wembley Downs - Churchlands - Woodlands,GWELUP DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.8692507,115.7962494,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,16.23069954,W1,PHN501,Perth North,Stirling,57910,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16488,6018,GWELUP DC,WA,115.786821,-31.891957,50502109631,Woodlands (WA),505021096,Wembley Downs - Churchlands - Woodlands,Perth Metro,,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.8761,115.799,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,16.23069954,W1,PHN501,Perth North,Stirling,57910,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16489,6018,INNALOO,WA,115.786821,-31.891957,50502109631,Woodlands (WA),505021096,Wembley Downs - Churchlands - Woodlands,GWELUP DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.8942851,115.7962433,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,16.23069954,W1,PHN501,Perth North,Stirling,57910,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16490,6018,KARRINYUP,WA,115.786821,-31.891957,50502109631,Woodlands (WA),505021096,Wembley Downs - Churchlands - Woodlands,GWELUP DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.8739029,115.7708104,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,16.23069954,W1,PHN501,Perth North,Stirling,57910,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16491,6018,WOODLANDS,WA,115.786821,-31.891957,50502109631,Woodlands (WA),505021096,Wembley Downs - Churchlands - Woodlands,GWELUP DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.9089392,115.7925911,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,16.23069954,W1,PHN501,Perth North,Stirling,57910,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16492,6019,SCARBOROUGH,WA,115.769183,-31.90733,50502109629,Wembley Downs,505021096,Wembley Downs - Churchlands - Woodlands,GWELUP DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.8980316,115.7715973,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,,W1,PHN501,Perth North,Cambridge,51310,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16493,6019,WEMBLEY DOWNS,WA,115.769183,-31.90733,50502109629,Wembley Downs,505021096,Wembley Downs - Churchlands - Woodlands,GWELUP DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.9133658,115.7727457,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Curtin,,W1,PHN501,Perth North,Cambridge,51310,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16494,6020,CARINE,WA,115.765396,-31.852698,50502109419,Watermans Bay,505021094,Trigg - North Beach - Watermans Bay,GWELUP DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.8511492,115.7776455,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Stirling,,W1,PHN501,Perth North,Joondalup,54170,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16495,6020,MARMION,WA,115.765396,-31.852698,50502109419,Watermans Bay,505021094,Trigg - North Beach - Watermans Bay,GWELUP DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.8431646,115.7576233,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Stirling,,W1,PHN501,Perth North,Joondalup,54170,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
16496,6020,NORTH BEACH,WA,115.765396,-31.852698,50502109419,Watermans Bay,505021094,Trigg - North Beach - Watermans Bay,GWELUP DC,Delivery Area,Updated 6-Feb-2020,50502,Stirling,505,Perth - North West,R2,-31.8611706,115.7582009,50705,Rockingham,507,Perth - South West,1,1,50,Major Cities of Australia,1,1,Stirling,,W1,PHN501,Perth North,Joondalup,54170,Stirling,Inner Metropolitan,54804,Scarborough (North Metropolitan)
